pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,901.990000,529.030000,835.930000,435.160000
NaN,NaN,901.970000,529.030000,835.930000,435.160000
NaN,NaN,901.950000,529.020000,835.930000,435.170000
NaN,NaN,901.940000,529.020000,835.930000,435.160000
NaN,NaN,901.930000,529.010000,835.940000,435.160000
NaN,NaN,901.910000,528.960000,835.940000,435.170000
NaN,NaN,901.900000,528.950000,835.940000,435.160000
NaN,NaN,901.890000,528.940000,835.950000,435.170000
NaN,NaN,901.860000,528.940000,835.940000,435.160000
NaN,NaN,901.850000,528.930000,835.950000,435.160000
NaN,NaN,901.830000,528.930000,835.940000,435.150000
NaN,NaN,901.820000,528.930000,835.940000,435.160000
NaN,NaN,901.810000,528.930000,835.950000,435.150000
NaN,NaN,901.810000,528.910000,835.960000,435.160000
NaN,NaN,901.780000,528.890000,835.960000,435.150000
NaN,NaN,901.760000,528.880000,835.960000,435.150000
NaN,NaN,901.740000,528.870000,835.960000,435.150000
NaN,NaN,901.740000,528.860000,835.960000,435.150000
NaN,NaN,901.710000,528.860000,835.960000,435.150000
NaN,NaN,901.670000,528.840000,835.960000,435.160000
NaN,NaN,901.670000,528.820000,835.960000,435.130000
NaN,NaN,901.640000,528.810000,835.970000,435.140000
NaN,NaN,901.600000,528.790000,835.970000,435.140000
NaN,NaN,901.610000,528.780000,835.970000,435.140000
NaN,NaN,901.580000,528.770000,835.970000,435.140000
NaN,NaN,901.570000,528.760000,835.980000,435.130000
NaN,NaN,901.540000,528.730000,835.980000,435.120000
NaN,NaN,901.510000,528.730000,835.980000,435.130000
NaN,NaN,901.030000,528.710000,835.980000,435.120000
NaN,NaN,901.000000,528.690000,835.980000,435.120000
NaN,NaN,901.000000,528.690000,835.980000,435.120000
NaN,NaN,900.970000,528.670000,835.980000,435.120000
NaN,NaN,900.950000,528.660000,835.980000,435.120000
NaN,NaN,900.940000,528.650000,835.970000,435.120000
NaN,NaN,900.910000,528.610000,835.980000,435.110000
NaN,NaN,900.890000,528.610000,835.970000,435.120000
NaN,NaN,900.880000,528.590000,835.980000,435.120000
NaN,NaN,900.870000,528.580000,835.970000,435.110000
NaN,NaN,900.830000,528.580000,835.980000,435.120000
NaN,NaN,900.820000,528.560000,835.980000,435.110000
NaN,NaN,900.820000,528.540000,835.980000,435.110000
NaN,NaN,900.780000,528.540000,835.980000,435.110000
NaN,NaN,900.760000,528.530000,835.980000,435.100000
NaN,NaN,900.730000,528.470000,835.980000,435.100000
NaN,NaN,900.700000,528.120000,835.980000,435.100000
NaN,NaN,900.670000,528.130000,835.980000,435.100000
NaN,NaN,900.680000,528.100000,835.980000,435.100000
NaN,NaN,900.660000,528.090000,835.980000,435.100000
NaN,NaN,900.600000,528.080000,835.980000,435.100000
NaN,NaN,900.590000,528.080000,835.980000,435.100000
NaN,NaN,900.540000,528.040000,835.980000,435.080000
NaN,NaN,900.080000,528.030000,835.980000,435.090000
NaN,NaN,900.080000,528.020000,835.980000,435.090000
NaN,NaN,900.040000,528.010000,835.980000,435.090000
NaN,NaN,900.040000,528.000000,835.980000,435.080000
NaN,NaN,900.030000,527.980000,835.970000,435.080000
NaN,NaN,900.010000,527.990000,835.980000,435.080000
NaN,NaN,900.000000,527.990000,835.990000,435.090000
NaN,NaN,899.990000,527.980000,835.980000,435.080000
NaN,NaN,899.970000,527.970000,835.980000,435.080000
