pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
424.759573,585.243236,365.130000,540.450000,433.180000,579.920000,NaN,NaN
431.242637,589.496611,365.820000,540.920000,432.863403,580.753563,NaN,NaN
436.645190,592.332194,365.980000,541.140000,432.863403,580.753563,NaN,NaN
441.507489,595.167777,366.190000,541.620000,432.863403,580.753563,NaN,NaN
443.398382,596.585569,366.420000,542.060000,432.863403,580.753563,NaN,NaN
443.938638,596.585569,367.110000,542.630000,432.863403,580.753563,NaN,NaN
443.938638,596.585569,367.820000,543.040000,432.863403,580.753563,NaN,NaN
441.237361,595.167777,368.330000,543.480000,432.863403,580.753563,NaN,NaN
438.536084,592.804791,368.720000,543.890000,432.863403,580.753563,NaN,NaN
436.915318,591.387000,368.960000,544.140000,432.863403,580.753563,NaN,NaN
436.104935,590.914403,369.250000,544.630000,432.863403,580.753563,NaN,NaN
434.754297,589.496611,369.950000,545.010000,433.133531,580.753563,NaN,NaN
432.863403,588.078819,370.590000,545.370000,433.403658,580.753563,NaN,NaN
430.702382,586.897326,370.960000,545.850000,434.214041,580.989861,NaN,NaN
428.811488,585.952132,371.260000,546.080000,434.484169,580.989861,NaN,NaN
425.569956,583.352847,371.930000,546.490000,434.484169,580.989861,NaN,NaN
424.759573,582.407653,372.410000,546.770000,434.484169,580.989861,NaN,NaN
424.219317,582.171354,372.830000,546.950000,434.484169,580.989861,NaN,NaN
419.897274,579.808368,373.090000,547.120000,434.484169,580.989861,NaN,NaN
419.897274,579.572070,373.410000,547.430000,434.484169,580.989861,NaN,NaN
419.897274,579.572070,374.120000,547.750000,434.484169,580.989861,NaN,NaN
419.086891,578.390577,374.980000,547.950000,434.484169,580.989861,NaN,NaN
418.006381,578.154278,375.790000,548.090000,434.484169,580.989861,NaN,NaN
418.006381,578.154278,376.380000,548.340000,434.484169,580.989861,NaN,NaN
417.466125,578.154278,376.720000,548.730000,434.484169,580.989861,NaN,NaN
415.845359,577.209084,377.010000,548.950000,434.484169,580.989861,NaN,NaN
415.845359,577.209084,377.290000,549.200000,434.484169,580.989861,NaN,NaN
415.845359,577.209084,378.000000,549.340000,434.484169,580.989861,NaN,NaN
415.845359,577.209084,378.837867,549.798445,432.863403,580.280965,NaN,NaN
415.845359,577.209084,379.520000,550.120000,432.800000,579.970000,NaN,NaN
415.845359,577.209084,379.890000,550.230000,432.840000,579.930000,NaN,NaN
416.655742,577.209084,380.180000,550.360000,433.020000,579.950000,NaN,NaN
416.925870,577.209084,380.640000,550.600000,433.110000,580.020000,NaN,NaN
417.195998,577.681681,381.100000,550.900000,433.150000,580.000000,NaN,NaN
418.276508,578.154278,381.610000,551.090000,433.090000,580.000000,NaN,NaN
419.357019,578.863174,381.920000,551.220000,433.010000,579.980000,NaN,NaN
420.167402,579.572070,382.170000,551.350000,432.970000,579.910000,NaN,NaN
420.167402,579.572070,382.570000,551.550000,432.880000,579.880000,NaN,NaN
420.707657,580.044667,382.920000,551.850000,432.780000,579.790000,NaN,NaN
421.518041,580.044667,383.210000,551.920000,432.630000,579.750000,NaN,NaN
421.788168,580.517264,383.690000,551.980000,432.300000,579.640000,NaN,NaN
421.788168,580.517264,383.960000,552.070000,432.250000,579.600000,NaN,NaN
421.788168,580.517264,384.280000,552.170000,432.050000,579.480000,NaN,NaN
421.788168,580.517264,384.760000,552.220000,432.010000,579.110000,NaN,NaN
421.788168,580.517264,384.970000,552.320000,432.030000,579.140000,NaN,NaN
421.788168,580.517264,385.280000,552.370000,432.090000,579.130000,NaN,NaN
421.788168,580.517264,385.800000,552.420000,432.000000,579.100000,NaN,NaN
421.788168,580.517264,386.090000,552.480000,432.020000,579.110000,NaN,NaN
421.788168,580.517264,386.080000,553.050000,432.090000,579.130000,NaN,NaN
421.788168,580.517264,385.870000,553.800000,432.080000,579.170000,NaN,NaN
421.788168,580.517264,385.930000,554.010000,432.160000,579.290000,NaN,NaN
421.788168,580.517264,386.060000,554.240000,432.160000,579.240000,NaN,NaN
420.977785,580.280965,386.200000,554.380000,432.250000,579.320000,NaN,NaN
420.437530,580.280965,386.380000,554.800000,432.190000,579.340000,NaN,NaN
419.897274,579.572070,386.890000,554.930000,432.300000,579.400000,NaN,NaN
417.736253,578.863174,386.970000,554.980000,432.410000,579.470000,NaN,NaN
417.736253,578.863174,387.200000,555.040000,433.020000,579.980000,NaN,NaN
418.276508,578.154278,387.430000,555.180000,433.270000,580.000000,NaN,NaN
418.276508,578.154278,387.880000,555.250000,433.270000,579.960000,NaN,NaN
418.276508,578.154278,388.040000,555.250000,433.130000,579.910000,NaN,NaN
417.736253,578.154278,388.200000,555.250000,433.080000,579.900000,NaN,NaN
417.466125,577.681681,388.610000,555.260000,433.170000,579.890000,NaN,NaN
417.466125,577.681681,389.913102,554.760716,433.250000,579.810000,NaN,NaN
417.195998,576.972785,390.440000,554.920000,433.250000,579.750000,NaN,NaN
417.195998,576.972785,390.800000,554.960000,433.270000,579.710000,NaN,NaN
416.385615,576.972785,391.050000,554.960000,433.320000,579.650000,NaN,NaN
416.115487,576.736486,391.500000,554.910000,433.360000,579.610000,NaN,NaN
416.115487,576.736486,391.970000,554.890000,433.300000,579.410000,NaN,NaN
416.115487,576.736486,392.220000,554.880000,433.130000,578.950000,NaN,NaN
416.115487,576.736486,392.760000,554.740000,433.070000,578.810000,NaN,NaN
416.115487,576.736486,393.000000,554.740000,432.950000,578.710000,NaN,NaN
416.115487,576.736486,393.400000,554.710000,432.780000,578.190000,NaN,NaN
416.115487,576.736486,393.880000,554.540000,432.670000,577.930000,NaN,NaN
416.115487,576.736486,394.180000,554.270000,432.410000,577.550000,NaN,NaN
416.115487,576.736486,394.740000,554.090000,432.020000,576.990000,NaN,NaN
416.115487,576.736486,395.000000,554.030000,431.880000,576.140000,NaN,NaN
416.115487,576.736486,395.310000,553.880000,431.750000,575.450000,NaN,NaN
416.115487,576.736486,395.840000,553.650000,431.630000,575.210000,NaN,NaN
416.115487,576.263889,396.150000,553.320000,431.782892,575.791292,NaN,NaN
415.575232,575.791292,396.690000,553.180000,431.920000,575.860000,NaN,NaN
415.034976,572.719410,396.980000,553.090000,431.870000,575.600000,NaN,NaN
415.034976,571.301618,397.420000,552.890000,431.790000,575.090000,NaN,NaN
414.494721,570.120125,397.910000,552.600000,431.690000,574.980000,NaN,NaN
413.684338,568.702334,398.520000,552.180000,431.690000,574.780000,NaN,NaN
413.684338,568.702334,398.970000,551.980000,431.650000,574.600000,NaN,NaN
413.684338,568.702334,399.410000,551.870000,431.660000,573.890000,NaN,NaN
413.684338,568.702334,399.940000,551.600000,431.690000,573.230000,NaN,NaN
413.684338,568.702334,400.340000,551.340000,431.660000,573.160000,NaN,NaN
413.684338,568.702334,400.920000,551.060000,431.670000,573.050000,NaN,NaN
412.873955,566.339348,401.220000,551.010000,431.710000,572.890000,NaN,NaN
412.873955,566.103049,401.770000,550.910000,431.720000,572.900000,NaN,NaN
412.873955,565.866751,402.010000,550.570000,431.710000,572.880000,NaN,NaN
412.873955,565.866751,402.879231,548.616952,431.670000,572.830000,NaN,NaN
412.873955,565.866751,403.310000,548.590000,431.680000,572.870000,NaN,NaN
412.873955,565.866751,403.600000,548.420000,431.750000,572.800000,NaN,NaN
412.873955,565.866751,403.820000,548.330000,431.740000,572.770000,NaN,NaN
412.873955,565.866751,404.070000,548.220000,431.760000,572.820000,NaN,NaN
412.873955,565.866751,404.180000,548.130000,431.840000,572.760000,NaN,NaN
412.873955,565.866751,404.360000,548.110000,431.730000,572.720000,NaN,NaN
412.873955,565.866751,404.920000,548.060000,431.820000,572.740000,NaN,NaN
412.873955,565.866751,405.050000,548.090000,431.800000,572.650000,NaN,NaN
412.873955,565.157855,406.390891,546.962862,431.800000,572.650000,NaN,NaN
412.873955,563.976362,406.320000,546.750000,431.840000,572.730000,NaN,NaN
412.873955,563.267466,406.480000,546.630000,431.880000,572.710000,NaN,NaN
412.873955,563.267466,406.700000,546.500000,431.830000,572.730000,NaN,NaN
412.873955,563.267466,406.860000,546.330000,431.860000,572.690000,NaN,NaN
412.873955,563.267466,407.090000,546.210000,431.870000,572.710000,NaN,NaN
412.873955,563.267466,408.281784,545.781369,431.900000,572.750000,NaN,NaN
412.873955,563.267466,408.370000,545.830000,431.930000,572.680000,NaN,NaN
411.523316,563.740063,408.840000,545.830000,431.990000,572.790000,NaN,NaN
411.523316,563.740063,409.140000,545.760000,432.010000,572.810000,NaN,NaN
411.523316,563.740063,409.510000,545.570000,432.070000,572.790000,NaN,NaN
411.523316,563.740063,409.980000,545.170000,432.050000,572.810000,NaN,NaN
411.523316,563.740063,410.050000,545.140000,432.090000,572.800000,NaN,NaN
411.523316,563.740063,410.180000,545.050000,432.070000,572.790000,NaN,NaN
411.523316,563.740063,410.220000,544.950000,432.120000,572.810000,NaN,NaN
411.253189,562.322271,410.250000,544.850000,432.130000,572.810000,NaN,NaN
410.442806,561.849674,410.270000,544.750000,432.110000,572.840000,NaN,NaN
410.442806,561.140778,410.270000,544.670000,432.140000,572.800000,NaN,NaN
410.172678,560.431883,410.370000,544.520000,432.150000,572.760000,NaN,NaN
409.632423,559.486688,410.510000,544.180000,432.130000,572.750000,NaN,NaN
409.092167,558.541494,410.840000,544.050000,432.130000,572.660000,NaN,NaN
408.822040,558.068897,410.900000,544.000000,432.120000,572.700000,NaN,NaN
408.551912,557.832598,410.960000,543.960000,432.110000,572.730000,NaN,NaN
407.471401,556.887404,411.080000,543.940000,432.190000,572.680000,NaN,NaN
407.201274,555.942209,411.130000,543.920000,432.110000,572.710000,NaN,NaN
406.931146,555.469612,411.290000,543.910000,432.200000,572.790000,NaN,NaN
406.120763,554.288119,411.410000,543.920000,432.180000,572.810000,NaN,NaN
405.580508,553.106626,411.720000,543.860000,432.200000,572.850000,NaN,NaN
405.040252,552.397730,411.770000,543.880000,432.150000,572.880000,NaN,NaN
404.499997,551.925133,411.850000,543.920000,432.200000,572.860000,NaN,NaN
404.229869,551.452536,411.900000,543.990000,432.200000,572.740000,NaN,NaN
404.229869,551.452536,412.040000,544.050000,432.200000,572.720000,NaN,NaN
404.229869,551.452536,412.120000,544.150000,432.120000,572.670000,NaN,NaN
404.229869,551.452536,412.270000,544.300000,432.100000,572.400000,NaN,NaN
404.229869,551.452536,412.330000,544.380000,432.110000,571.830000,NaN,NaN
404.229869,550.743640,412.490000,544.480000,432.110000,571.090000,NaN,NaN
404.229869,550.743640,412.770000,544.770000,432.120000,570.370000,NaN,NaN
404.229869,549.562147,412.920000,544.950000,432.160000,570.290000,NaN,NaN
403.959741,549.562147,413.040000,545.170000,432.170000,570.110000,NaN,NaN
403.149358,548.380654,413.110000,545.300000,432.120000,570.020000,NaN,NaN
402.879231,548.380654,413.240000,545.500000,432.160000,569.810000,NaN,NaN
402.879231,548.380654,413.370000,545.830000,432.210000,569.640000,NaN,NaN
402.879231,548.380654,413.630000,546.170000,432.400000,569.060000,NaN,NaN
402.879231,548.380654,413.954466,545.781369,432.990000,568.920000,NaN,NaN
402.879231,548.380654,414.090000,546.160000,432.810000,568.700000,NaN,NaN
402.879231,548.380654,414.180000,546.340000,432.940000,568.020000,NaN,NaN
402.879231,548.380654,414.240000,546.640000,431.512765,569.411230,NaN,NaN
402.879231,548.380654,414.240000,546.790000,431.710000,569.320000,NaN,NaN
403.689614,548.380654,414.250000,547.000000,432.050000,569.060000,NaN,NaN
403.689614,548.380654,414.310000,547.090000,432.060000,569.080000,NaN,NaN
403.689614,548.380654,414.410000,547.190000,432.130000,569.110000,NaN,NaN
403.689614,548.380654,414.370000,547.300000,432.130000,569.150000,NaN,NaN
403.689614,548.380654,414.260000,547.550000,432.150000,569.180000,NaN,NaN
403.689614,548.380654,414.360000,547.840000,432.180000,569.220000,NaN,NaN
403.689614,548.380654,414.430000,547.970000,432.180000,569.260000,NaN,NaN
403.689614,548.380654,414.870000,548.250000,432.210000,569.290000,NaN,NaN
403.689614,548.380654,414.980000,548.660000,432.270000,569.300000,NaN,NaN
403.689614,548.380654,415.000000,548.890000,432.240000,569.370000,NaN,NaN
403.689614,548.380654,415.030000,549.020000,432.270000,569.510000,NaN,NaN
403.689614,548.380654,414.950000,549.300000,432.290000,570.180000,NaN,NaN
403.689614,548.380654,415.010000,549.690000,432.310000,570.910000,NaN,NaN
403.689614,548.380654,415.280000,549.650000,432.330000,571.720000,NaN,NaN
403.689614,548.380654,415.850000,549.460000,432.430000,572.200000,NaN,NaN
403.689614,548.380654,416.300000,549.270000,433.250000,572.160000,NaN,NaN
403.689614,548.380654,416.930000,549.260000,434.000000,571.910000,NaN,NaN
403.689614,548.380654,417.300000,549.190000,434.740000,572.070000,NaN,NaN
403.689614,548.380654,417.270000,549.130000,434.790000,572.100000,NaN,NaN
403.689614,548.380654,416.990000,549.270000,434.860000,572.200000,NaN,NaN
403.689614,548.380654,417.240000,549.150000,434.920000,572.310000,NaN,NaN
403.689614,548.380654,417.466125,549.325848,434.990000,572.340000,NaN,NaN
403.689614,548.380654,417.450000,549.010000,435.030000,572.470000,NaN,NaN
403.689614,548.380654,417.000000,549.180000,435.030000,573.140000,NaN,NaN
403.689614,548.380654,417.010000,549.200000,435.060000,573.920000,NaN,NaN
403.689614,548.380654,416.970000,549.260000,435.150000,574.380000,NaN,NaN
403.689614,548.380654,416.960000,549.320000,435.130000,574.450000,NaN,NaN
403.689614,548.380654,416.930000,549.380000,435.160000,574.520000,NaN,NaN
403.689614,548.380654,416.900000,549.430000,435.240000,574.740000,NaN,NaN
403.689614,548.380654,416.860000,549.470000,435.200000,574.810000,NaN,NaN
403.689614,548.380654,416.610000,550.010000,435.290000,574.950000,NaN,NaN
403.689614,548.380654,416.050000,550.180000,435.370000,574.980000,NaN,NaN
403.689614,548.380654,416.010000,550.170000,435.350000,575.010000,NaN,NaN
403.689614,548.380654,415.910000,550.200000,435.350000,575.060000,NaN,NaN
NaN,NaN,415.800000,550.170000,435.400000,575.070000,NaN,NaN
NaN,NaN,415.670000,550.210000,435.360000,575.180000,NaN,NaN
NaN,NaN,415.530000,550.150000,435.580000,575.350000,NaN,NaN
NaN,NaN,414.790000,550.420000,436.140000,575.610000,NaN,NaN
NaN,NaN,413.870000,551.080000,436.740000,575.640000,NaN,NaN
NaN,NaN,412.960000,551.810000,436.760000,575.880000,NaN,NaN
NaN,NaN,411.960000,552.640000,436.850000,575.920000,NaN,NaN
NaN,NaN,411.070000,552.930000,436.910000,575.900000,NaN,NaN
NaN,NaN,410.220000,553.070000,436.910000,575.990000,NaN,NaN
NaN,NaN,411.523316,552.634029,436.990000,576.040000,NaN,NaN
NaN,NaN,411.950000,552.720000,436.980000,576.060000,NaN,NaN
NaN,NaN,411.840000,553.010000,437.050000,576.160000,NaN,NaN
NaN,NaN,411.750000,553.020000,437.080000,576.130000,NaN,NaN
NaN,NaN,411.650000,553.010000,437.090000,576.100000,NaN,NaN
NaN,NaN,411.590000,553.010000,437.070000,576.130000,NaN,NaN
NaN,NaN,411.520000,553.030000,437.050000,576.130000,NaN,NaN
NaN,NaN,411.120000,553.110000,437.040000,576.130000,NaN,NaN
NaN,NaN,411.090000,553.110000,436.980000,576.200000,NaN,NaN
NaN,NaN,410.970000,553.130000,437.080000,576.330000,NaN,NaN
NaN,NaN,410.940000,553.130000,437.030000,576.200000,NaN,NaN
NaN,NaN,410.900000,553.120000,437.060000,576.270000,NaN,NaN
NaN,NaN,410.810000,553.100000,436.920000,576.180000,NaN,NaN
NaN,NaN,410.750000,553.110000,436.920000,576.200000,NaN,NaN
NaN,NaN,410.750000,553.080000,436.900000,576.200000,NaN,NaN
NaN,NaN,410.680000,553.080000,437.000000,576.200000,NaN,NaN
NaN,NaN,410.590000,553.060000,437.010000,576.250000,NaN,NaN
NaN,NaN,410.570000,553.060000,436.900000,576.290000,NaN,NaN
NaN,NaN,410.530000,553.050000,437.010000,576.250000,NaN,NaN
NaN,NaN,410.080000,553.120000,437.060000,576.230000,NaN,NaN
NaN,NaN,410.080000,553.100000,437.110000,576.290000,NaN,NaN
NaN,NaN,410.080000,553.060000,437.040000,576.670000,NaN,NaN
NaN,NaN,410.030000,553.050000,436.980000,576.600000,NaN,NaN
NaN,NaN,409.990000,553.020000,436.950000,576.640000,NaN,NaN
NaN,NaN,409.940000,552.960000,437.455573,576.500188,NaN,NaN
NaN,NaN,409.930000,552.940000,437.100000,576.940000,NaN,NaN
NaN,NaN,409.900000,552.920000,437.020000,577.020000,NaN,NaN
NaN,NaN,409.860000,552.900000,437.030000,577.040000,NaN,NaN
NaN,NaN,409.820000,552.870000,437.030000,577.050000,NaN,NaN
NaN,NaN,409.750000,552.850000,437.070000,577.080000,NaN,NaN
NaN,NaN,409.710000,552.820000,437.110000,577.150000,NaN,NaN
NaN,NaN,409.680000,552.800000,437.100000,577.180000,NaN,NaN
NaN,NaN,409.620000,552.780000,437.140000,577.200000,NaN,NaN
NaN,NaN,409.560000,552.720000,437.160000,577.220000,NaN,NaN
NaN,NaN,409.490000,552.690000,437.170000,577.260000,NaN,NaN
NaN,NaN,409.180000,552.750000,437.150000,577.290000,NaN,NaN
NaN,NaN,409.060000,552.690000,437.200000,577.380000,NaN,NaN
NaN,NaN,409.030000,552.660000,437.220000,577.310000,NaN,NaN
NaN,NaN,408.970000,552.630000,437.270000,577.420000,NaN,NaN
NaN,NaN,408.940000,552.600000,437.270000,577.530000,NaN,NaN
NaN,NaN,408.940000,552.510000,437.270000,577.790000,NaN,NaN
NaN,NaN,409.090000,551.750000,437.260000,577.790000,NaN,NaN
NaN,NaN,409.290000,551.080000,437.280000,577.830000,NaN,NaN
NaN,NaN,409.340000,550.790000,437.340000,577.840000,NaN,NaN
NaN,NaN,409.290000,550.730000,437.390000,577.850000,NaN,NaN
NaN,NaN,409.090000,550.920000,437.440000,577.930000,NaN,NaN
NaN,NaN,409.080000,550.860000,437.420000,577.980000,NaN,NaN
NaN,NaN,408.970000,550.750000,437.440000,578.080000,NaN,NaN
NaN,NaN,408.910000,550.760000,437.510000,578.100000,NaN,NaN
NaN,NaN,408.900000,550.710000,437.870000,578.210000,NaN,NaN
NaN,NaN,408.860000,550.660000,437.930000,578.220000,NaN,NaN
NaN,NaN,408.830000,550.570000,437.840000,578.220000,NaN,NaN
NaN,NaN,408.980000,550.050000,437.930000,578.210000,NaN,NaN
NaN,NaN,408.940000,549.990000,437.910000,578.250000,NaN,NaN
NaN,NaN,408.750000,549.910000,438.050000,578.360000,NaN,NaN
NaN,NaN,408.730000,549.850000,437.990000,578.430000,NaN,NaN
NaN,NaN,408.680000,549.790000,438.000000,578.630000,NaN,NaN
NaN,NaN,408.670000,549.690000,438.000000,578.640000,NaN,NaN
NaN,NaN,408.610000,549.620000,437.990000,578.680000,NaN,NaN
NaN,NaN,408.580000,549.620000,438.060000,578.750000,NaN,NaN
NaN,NaN,408.440000,549.630000,438.100000,578.810000,NaN,NaN
NaN,NaN,408.480000,549.460000,438.100000,578.800000,NaN,NaN
NaN,NaN,408.610000,549.030000,438.070000,578.850000,NaN,NaN
NaN,NaN,408.380000,549.020000,438.080000,578.810000,NaN,NaN
NaN,NaN,408.440000,548.950000,438.090000,578.870000,NaN,NaN
NaN,NaN,408.400000,548.920000,438.160000,578.870000,NaN,NaN
NaN,NaN,408.330000,548.870000,438.190000,578.890000,NaN,NaN
NaN,NaN,408.280000,548.800000,438.210000,578.890000,NaN,NaN
NaN,NaN,408.270000,548.750000,438.200000,578.910000,NaN,NaN
NaN,NaN,408.210000,548.650000,438.230000,579.120000,NaN,NaN
NaN,NaN,408.090000,548.680000,438.310000,579.070000,NaN,NaN
NaN,NaN,408.050000,548.600000,438.290000,579.100000,NaN,NaN
NaN,NaN,407.970000,548.540000,438.360000,579.130000,NaN,NaN
NaN,NaN,408.110000,548.110000,438.380000,579.180000,NaN,NaN
NaN,NaN,408.060000,548.090000,438.430000,579.330000,NaN,NaN
NaN,NaN,408.000000,548.060000,438.440000,579.230000,NaN,NaN
NaN,NaN,407.930000,548.000000,438.490000,579.220000,NaN,NaN
NaN,NaN,407.830000,547.960000,438.770000,579.270000,NaN,NaN
NaN,NaN,407.830000,547.840000,438.810000,579.300000,NaN,NaN
NaN,NaN,407.690000,547.810000,438.800000,579.380000,NaN,NaN
NaN,NaN,407.630000,547.790000,438.710000,579.390000,NaN,NaN
NaN,NaN,407.500000,547.740000,438.810000,579.480000,NaN,NaN
NaN,NaN,407.420000,547.700000,438.880000,579.770000,NaN,NaN
NaN,NaN,407.350000,547.660000,438.900000,579.860000,NaN,NaN
NaN,NaN,407.230000,547.560000,438.970000,579.880000,NaN,NaN
NaN,NaN,407.390000,547.040000,439.010000,579.910000,NaN,NaN
NaN,NaN,407.320000,547.020000,439.010000,580.010000,NaN,NaN
NaN,NaN,407.250000,546.960000,439.010000,580.020000,NaN,NaN
NaN,NaN,407.190000,546.900000,439.090000,580.290000,NaN,NaN
NaN,NaN,407.140000,546.850000,439.080000,580.370000,NaN,NaN
NaN,NaN,407.090000,546.750000,439.180000,580.190000,NaN,NaN
NaN,NaN,407.030000,546.690000,439.150000,580.310000,NaN,NaN
NaN,NaN,406.940000,546.670000,439.130000,580.440000,NaN,NaN
NaN,NaN,406.890000,546.580000,439.200000,580.730000,NaN,NaN
NaN,NaN,406.840000,546.520000,439.290000,580.800000,NaN,NaN
NaN,NaN,407.010000,545.930000,439.330000,580.820000,NaN,NaN
NaN,NaN,407.180000,545.240000,439.240000,580.800000,NaN,NaN
NaN,NaN,407.130000,545.240000,439.350000,580.880000,NaN,NaN
NaN,NaN,407.030000,545.210000,439.320000,581.000000,NaN,NaN
NaN,NaN,406.910000,545.140000,439.260000,580.900000,NaN,NaN
NaN,NaN,406.860000,545.130000,439.370000,581.050000,NaN,NaN
NaN,NaN,406.830000,545.030000,439.420000,581.190000,NaN,NaN
NaN,NaN,406.790000,545.030000,439.390000,581.110000,NaN,NaN
NaN,NaN,406.710000,544.970000,439.390000,581.190000,NaN,NaN
NaN,NaN,406.680000,544.940000,439.510000,581.100000,NaN,NaN
NaN,NaN,406.600000,544.900000,439.780000,581.280000,NaN,NaN
NaN,NaN,406.530000,544.870000,439.830000,581.360000,NaN,NaN
NaN,NaN,406.230000,544.880000,439.850000,581.520000,NaN,NaN
NaN,NaN,406.200000,544.820000,439.870000,581.760000,NaN,NaN
NaN,NaN,406.140000,544.800000,439.890000,581.770000,NaN,NaN
NaN,NaN,406.070000,544.740000,440.020000,581.840000,NaN,NaN
NaN,NaN,405.990000,544.680000,440.020000,581.820000,NaN,NaN
NaN,NaN,405.940000,544.610000,439.910000,581.950000,NaN,NaN
NaN,NaN,405.900000,544.570000,439.970000,581.960000,NaN,NaN
NaN,NaN,405.890000,544.440000,439.990000,581.920000,NaN,NaN
NaN,NaN,405.980000,543.910000,439.990000,582.030000,NaN,NaN
NaN,NaN,406.170000,543.260000,440.100000,582.040000,NaN,NaN
NaN,NaN,406.120000,543.180000,440.080000,582.110000,NaN,NaN
NaN,NaN,406.060000,543.180000,440.130000,582.010000,NaN,NaN
NaN,NaN,406.070000,543.120000,440.180000,582.090000,NaN,NaN
NaN,NaN,405.960000,543.080000,440.250000,582.060000,NaN,NaN
NaN,NaN,405.930000,543.070000,440.310000,582.130000,NaN,NaN
NaN,NaN,405.870000,543.020000,440.240000,582.150000,NaN,NaN
NaN,NaN,405.840000,542.960000,440.270000,582.230000,NaN,NaN
NaN,NaN,405.790000,542.910000,440.170000,582.160000,NaN,NaN
NaN,NaN,405.650000,542.880000,440.330000,582.210000,NaN,NaN
NaN,NaN,405.630000,542.850000,440.300000,582.250000,NaN,NaN
NaN,NaN,405.570000,542.790000,440.160000,582.200000,NaN,NaN
NaN,NaN,405.530000,542.760000,440.130000,582.290000,NaN,NaN
NaN,NaN,405.220000,542.730000,440.160000,582.230000,NaN,NaN
NaN,NaN,405.170000,542.700000,440.426978,582.880250,NaN,NaN
NaN,NaN,405.150000,542.630000,440.220000,583.030000,NaN,NaN
NaN,NaN,405.110000,542.580000,440.060000,583.050000,NaN,NaN
NaN,NaN,405.070000,542.380000,440.080000,583.060000,NaN,NaN
NaN,NaN,405.180000,541.960000,440.080000,583.080000,NaN,NaN
NaN,NaN,405.160000,541.910000,440.070000,583.050000,NaN,NaN
NaN,NaN,405.120000,541.880000,440.070000,583.070000,NaN,NaN
NaN,NaN,405.110000,541.850000,440.040000,583.110000,NaN,NaN
NaN,NaN,405.070000,541.810000,440.060000,583.100000,NaN,NaN
NaN,NaN,404.980000,541.770000,440.080000,583.120000,NaN,NaN
NaN,NaN,404.970000,541.740000,440.060000,583.110000,NaN,NaN
NaN,NaN,404.870000,541.690000,440.050000,583.120000,NaN,NaN
NaN,NaN,404.870000,541.630000,440.050000,583.140000,NaN,NaN
NaN,NaN,404.780000,541.630000,440.090000,583.140000,NaN,NaN
NaN,NaN,404.760000,541.470000,440.060000,583.150000,NaN,NaN
NaN,NaN,404.930000,540.860000,440.070000,583.140000,NaN,NaN
NaN,NaN,405.110000,540.170000,440.100000,583.120000,NaN,NaN
NaN,NaN,405.050000,540.180000,440.080000,583.110000,NaN,NaN
NaN,NaN,404.970000,540.110000,440.090000,583.110000,NaN,NaN
NaN,NaN,404.920000,540.080000,440.060000,583.110000,NaN,NaN
NaN,NaN,404.890000,540.030000,440.090000,583.130000,NaN,NaN
NaN,NaN,404.740000,540.000000,440.120000,583.130000,NaN,NaN
NaN,NaN,404.690000,539.980000,440.110000,583.140000,NaN,NaN
NaN,NaN,404.530000,539.960000,440.090000,583.130000,NaN,NaN
NaN,NaN,404.260000,539.980000,440.110000,583.160000,NaN,NaN
NaN,NaN,404.150000,539.950000,440.100000,583.180000,NaN,NaN
NaN,NaN,404.110000,539.910000,440.100000,583.180000,NaN,NaN
NaN,NaN,403.970000,539.860000,440.110000,583.180000,NaN,NaN
NaN,NaN,403.970000,539.830000,440.130000,583.200000,NaN,NaN
NaN,NaN,403.820000,539.750000,440.100000,583.170000,NaN,NaN
NaN,NaN,403.760000,539.740000,440.090000,583.180000,NaN,NaN
NaN,NaN,403.690000,539.710000,440.110000,583.190000,NaN,NaN
NaN,NaN,403.600000,539.670000,440.120000,583.190000,NaN,NaN
NaN,NaN,403.570000,539.650000,440.090000,583.160000,NaN,NaN
NaN,NaN,403.540000,539.610000,440.110000,583.150000,NaN,NaN
NaN,NaN,403.390000,539.550000,440.120000,583.200000,NaN,NaN
NaN,NaN,403.450000,538.970000,440.120000,583.230000,NaN,NaN
NaN,NaN,403.420000,538.950000,440.110000,583.210000,NaN,NaN
NaN,NaN,403.320000,538.940000,440.120000,583.210000,NaN,NaN
NaN,NaN,403.280000,538.910000,440.130000,583.200000,NaN,NaN
NaN,NaN,403.210000,538.860000,440.160000,583.170000,NaN,NaN
NaN,NaN,403.160000,538.840000,440.140000,583.190000,NaN,NaN
NaN,NaN,403.040000,538.830000,440.140000,583.170000,NaN,NaN
NaN,NaN,402.900000,538.770000,440.190000,583.170000,NaN,NaN
NaN,NaN,402.930000,538.780000,440.180000,583.170000,NaN,NaN
NaN,NaN,402.830000,538.780000,440.170000,583.160000,NaN,NaN
NaN,NaN,402.720000,538.730000,440.140000,583.160000,NaN,NaN
NaN,NaN,402.700000,538.700000,440.130000,583.170000,NaN,NaN
NaN,NaN,402.600000,538.670000,440.150000,583.160000,NaN,NaN
NaN,NaN,402.530000,538.630000,440.150000,583.150000,NaN,NaN
NaN,NaN,402.430000,538.650000,440.150000,583.170000,NaN,NaN
NaN,NaN,402.360000,538.650000,440.170000,583.160000,NaN,NaN
NaN,NaN,402.300000,538.680000,440.180000,583.150000,NaN,NaN
NaN,NaN,402.210000,538.610000,440.170000,583.180000,NaN,NaN
