pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,782.780000,125.720000,569.930000,116.040000
NaN,NaN,782.780000,125.700000,569.940000,116.040000
NaN,NaN,782.790000,125.700000,569.940000,116.020000
NaN,NaN,782.780000,125.720000,569.930000,116.010000
NaN,NaN,782.770000,125.680000,569.930000,116.010000
NaN,NaN,782.740000,125.670000,569.920000,116.010000
NaN,NaN,782.720000,125.620000,569.920000,116.010000
NaN,NaN,782.720000,125.620000,569.920000,116.010000
NaN,NaN,782.730000,125.660000,569.930000,116.000000
NaN,NaN,782.700000,125.650000,569.920000,116.000000
NaN,NaN,782.700000,125.750000,569.930000,116.010000
NaN,NaN,782.680000,125.690000,569.910000,116.000000
NaN,NaN,782.670000,125.670000,569.900000,115.990000
NaN,NaN,782.670000,125.660000,569.890000,115.990000
NaN,NaN,782.680000,125.640000,569.890000,115.980000
NaN,NaN,782.670000,125.660000,569.880000,115.980000
NaN,NaN,782.660000,125.660000,569.860000,115.980000
NaN,NaN,782.590000,125.690000,569.870000,115.970000
NaN,NaN,782.590000,125.680000,569.860000,115.970000
